{64.0, 95.0, 3372.0, 1.0, 83.15789794921875, 63.0, 7499.0, 4.523809432983398, 0.0, 108.0, 3372.0, 0.8796296119689941, 100.0, 108.0, 3372.0, 0.8796296119689941, 100.0, 125.0, 62859.0, 32.672000885009766, 100.0}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
{128.0, 207.0, 55404.0, 1.0, 81.64250946044922, 127.0, 170730.0, 7.6692914962768555, 0.0, 234.0, 55404.0, 0.8846153616905212, 100.0, 234.0, 55404.0, 0.8846153616905212, 100.0, 253.0, 1777704.0, 62.49407196044922, 100.0}
{128.0, 127.0, 11963.0, 1.0, 0.0, 127.0, 11963.0, 1.0, 0.0, 211.0, 11963.0, 0.6018957495689392, 100.0, 211.0, 11963.0, 0.6018957495689392, 100.0, 253.0, 380437.0, 38.778656005859375, 100.0}
{128.0, 180.0, 26281.0, 1.0, 82.77777862548828, 127.0, 96883.0, 5.677165508270264, 0.0, 202.0, 26281.0, 0.8910890817642212, 100.0, 202.0, 26281.0, 0.8910890817642212, 100.0, 253.0, 892604.0, 56.30830001831055, 100.0}
{128.0, 236.0, 163837.0, 1.0, 78.81356048583984, 126.0, 749146.0, 8.746031761169434, 0.0, 265.0, 163837.0, 0.8905660510063171, 100.0, 265.0, 163837.0, 0.8905660510063171, 100.0, 253.0, 5437165.0, 71.62450408935547, 100.0}
{128.0, 192.0, 137777.0, 1.0, 68.75, 126.0, 358603.0, 6.230158805847168, 0.0, 229.0, 137777.0, 0.8384279608726501, 100.0, 229.0, 137777.0, 0.8384279608726501, 100.0, 253.0, 4667287.0, 58.87351608276367, 100.0}
{128.0, 152.0, 36931.0, 1.0, 70.39473724365234, 126.0, 105904.0, 3.7936508655548096, 0.0, 186.0, 36931.0, 0.8172042965888977, 100.0, 186.0, 36931.0, 0.8172042965888977, 100.0, 253.0, 1215653.0, 45.525691986083984, 100.0}
{4.0, 5.0, 334.0, 1.0, 100.0, 3.0, 478.0, 2.6666667461395264, 0.0, 5.0, 334.0, 1.0, 100.0, 5.0, 334.0, 1.0, 100.0, 5.0, 378.0, 1.600000023841858, 100.0}
{4.0, 4.0, 290.0, 1.0, 75.0, 3.0, 360.0, 1.6666666269302368, 0.0, 5.0, 290.0, 0.800000011920929, 100.0, 5.0, 290.0, 0.800000011920929, 100.0, 5.0, 360.0, 1.399999976158142, 100.0}
{5.0, 5.0, 320.0, 1.0, 60.0, 4.0, 390.0, 1.5, 0.0, 7.0, 320.0, 0.7142857313156128, 100.0, 7.0, 320.0, 0.7142857313156128, 100.0, 7.0, 390.0, 1.1428571939468384, 100.0}
{19.0, 26.0, 17906.0, 1.0, 88.46154022216797, 18.0, 37785.0, 3.1111111640930176, 0.0, 29.0, 17906.0, 0.8965517282485962, 100.0, 29.0, 17906.0, 0.8965517282485962, 100.0, 35.0, 62951.0, 7.800000190734863, 100.0}
{11.0, 12.0, 8292.0, 1.0, 66.66666412353516, 10.0, 12240.0, 1.7999999523162842, 0.0, 15.0, 8292.0, 0.800000011920929, 100.0, 15.0, 8292.0, 0.800000011920929, 100.0, 19.0, 18701.0, 3.78947377204895, 100.0}
{24.0, 34.0, 22655.0, 1.0, 91.17646789550781, 23.0, 51801.0, 3.4782607555389404, 0.0, 36.0, 22655.0, 0.9444444179534912, 100.0, 36.0, 22655.0, 0.9444444179534912, 100.0, 44.0, 127731.0, 11.522727012634277, 100.0}
{10.0, 9.0, 6203.0, 1.0, 0.0, 9.0, 6203.0, 1.0, 0.0, 15.0, 6203.0, 0.6000000238418579, 100.0, 15.0, 6203.0, 0.6000000238418579, 100.0, 17.0, 12951.0, 2.6470587253570557, 100.0}
{31.0, 70.0, 48101.0, 1.0, 97.14286041259766, 30.0, 154055.0, 7.633333206176758, 0.0, 71.0, 48101.0, 0.98591548204422, 100.0, 71.0, 48101.0, 0.98591548204422, 100.0, 59.0, 360886.0, 26.94915199279785, 100.0}
{59.0, 119.0, 76500.0, 1.0, 91.59664154052734, 58.0, 223707.0, 6.655172348022461, 0.0, 126.0, 76500.0, 0.9444444179534912, 100.0, 126.0, 76500.0, 0.9444444179534912, 100.0, 115.0, 1264617.0, 41.895652770996094, 100.0}
{30.0, 51.0, 35526.0, 1.0, 76.47058868408203, 29.0, 91033.0, 4.586206912994385, 0.0, 59.0, 35526.0, 0.8644067645072937, 100.0, 59.0, 35526.0, 0.8644067645072937, 100.0, 56.0, 293813.0, 17.5, 100.0}
{5.0, 4.0, 401.0, 1.0, 0.0, 4.0, 401.0, 1.0, 0.0, 7.0, 401.0, 0.5714285969734192, 100.0, 7.0, 401.0, 0.5714285969734192, 100.0, 7.0, 509.0, 1.1428571939468384, 100.0}
{4.0, 3.0, 538.0, 1.0, 0.0, 3.0, 538.0, 1.0, 0.0, 5.0, 538.0, 0.6000000238418579, 100.0, 5.0, 538.0, 0.6000000238418579, 100.0, 5.0, 538.0, 0.6000000238418579, 100.0}
{5.0, 4.0, 744.0, 1.0, 0.0, 4.0, 744.0, 1.0, 0.0, 6.0, 744.0, 0.6666666865348816, 100.0, 6.0, 744.0, 0.6666666865348816, 100.0, 7.0, 987.0, 1.0, 100.0}
